"","germplasm","predicted.value","std.error","status","trait"
"1040","OH20-21-15",55.3658840199992,0.77546997203863,"Estimable","test_weight"
"1041","OH20-22-43",57.2658098961355,0.774156734549493,"Estimable","test_weight"
"1042","OH20-22-66",55.678757065543,0.777435838387435,"Estimable","test_weight"
"1043","OH20-23-86",56.1720416446497,0.774627747119014,"Estimable","test_weight"
"1044","OH20*24-51",57.3984386610866,0.748384035256188,"Estimable","test_weight"
"1045","OH20*28-21",58.3909717078614,0.780283766299736,"Estimable","test_weight"
"1046","OH20-3-5",55.5328153997192,0.782738429221136,"Estimable","test_weight"
"1047","OH20-36-108",56.4982947543131,0.749543013761505,"Estimable","test_weight"
"1048","OH20-36-80",56.2959460821439,0.778631981092408,"Estimable","test_weight"
"1049","OH20*44-72",58.2916800259341,0.741779627908977,"Estimable","test_weight"
"1050","OH20*46-96",56.4849135886283,0.774457908885895,"Estimable","test_weight"
"1051","OH20*4-84",57.2456004357074,0.742709885682388,"Estimable","test_weight"
"1052","OH20*49-18",57.0584927199198,0.778307461820138,"Estimable","test_weight"
"1053","OH20-8-108",56.2041287788027,0.741734578097692,"Estimable","test_weight"
"1054","OH20-8-28",56.2031405310027,0.773264836424297,"Estimable","test_weight"
"1055","OH20*92-110",56.7205724260825,0.777354047031282,"Estimable","test_weight"
"1056","OH20*92-43",56.4584498646827,0.775842199572111,"Estimable","test_weight"
"1057","OH20-94-25",56.4430794756162,0.776902706437959,"Estimable","test_weight"
"1058","OH20-96-116",56.5348140384001,0.742381193786929,"Estimable","test_weight"
"1059","OH20-96-99",55.4396510240083,0.748867561516908,"Estimable","test_weight"
"1060","OH20-98-32",55.5434562633427,0.749121218058352,"Estimable","test_weight"
"1061","OH21-111-85",57.2690911349111,0.759790532054521,"Estimable","test_weight"
"1062","OH21*111-93",57.4939326633616,0.759733259278056,"Estimable","test_weight"
"1063","OH21-112-104",56.2473082736198,0.760190009796624,"Estimable","test_weight"
"1064","OH21-115-96",56.6644467389032,0.759146869051131,"Estimable","test_weight"
"1065","OH21-116-41",56.7372552109566,0.761650040192637,"Estimable","test_weight"
"1066","OH21-116-81",55.9864713687541,0.758997925351601,"Estimable","test_weight"
"1067","OH21-117-101",57.1868616985301,0.760624609897815,"Estimable","test_weight"
"1068","OH21*117-102",55.161283971604,0.760921471498271,"Estimable","test_weight"
"1069","OH21-117-111",56.6655597510252,0.761213302128786,"Estimable","test_weight"
"1070","OH21-117-72",55.8229454655541,0.760817131230257,"Estimable","test_weight"
"1071","OH21*117-94",56.4921198054614,0.760669770622092,"Estimable","test_weight"
"1072","OH21*118-15",55.0824750007385,0.76148374104303,"Estimable","test_weight"
"1073","OH21*118-41",55.7352128396632,0.761242163886487,"Estimable","test_weight"
"1074","OH21*118-45",56.1770923627286,0.758836259607934,"Estimable","test_weight"
"1075","OH21-1-20",54.4349869824363,0.76127492991824,"Estimable","test_weight"
"1076","OH21-15-27",57.0681873173932,0.761640196816308,"Estimable","test_weight"
"1077","OH21-15-73",56.7674451122581,0.762501975305698,"Estimable","test_weight"
"1078","OH21-2-32",55.7824686702946,0.760679148506681,"Estimable","test_weight"
"1079","OH21-2-74",56.3447575006897,0.760379342756325,"Estimable","test_weight"
"1080","OH21*4-97",57.6908771606711,0.760663234216081,"Estimable","test_weight"
"1081","OH21-5-47",55.699388537284,0.761111657143545,"Estimable","test_weight"
"1082","OH21-8-3",55.9161667303642,0.761191545135429,"Estimable","test_weight"
"1083","OH21*88-10",56.7924269358778,0.761129984926264,"Estimable","test_weight"
"1084","OH21-90-2",55.2780202893296,0.760960670925969,"Estimable","test_weight"
"1085","OH21-91-33",54.9149179773375,0.759830213121507,"Estimable","test_weight"
"1086","OH21-91-64",54.6705262345193,0.759795917586465,"Estimable","test_weight"
"1087","OH21-92-54",56.4704768594242,0.760621414965198,"Estimable","test_weight"
"1088","OH21*96-47",56.3474653910798,0.76133526353815,"Estimable","test_weight"
"1089","P2136",55.2050256448199,0.746688723368056,"Estimable","test_weight"
"1090","SC13S26",56.1252780488295,0.741177080526086,"Estimable","test_weight"
"1091","X14-1006-98-19-1",56.4174019500824,0.760208391502635,"Estimable","test_weight"
"1092","X14-1008-92-13-3",57.073173444584,0.758902990023376,"Estimable","test_weight"
"1093","X14-1027-131-19-5",56.3835996569325,0.758522687419479,"Estimable","test_weight"
"1094","X14-1031-103-4-1",54.7595653641197,0.759243606401355,"Estimable","test_weight"
"1095","X14-1031-104-7-3",55.6917246034874,0.759312539893612,"Estimable","test_weight"
"1096","X14-1107-95-18-5",56.2089075662084,0.757833342128693,"Estimable","test_weight"
"1097","X14-1107-95-19-5",57.5638258814385,0.760678570045337,"Estimable","test_weight"
"1098","X14-1110-80-12-1",57.2834130808064,0.760363434208654,"Estimable","test_weight"
"1099","X14-1147-137-4-1",56.6750456118741,0.759687665766225,"Estimable","test_weight"
"1100","X14-1147-158-14-5",53.9714264165569,0.75903724108132,"Estimable","test_weight"
"1101","X14-1205-147-13-5",57.5074701468839,0.757695912819964,"Estimable","test_weight"
"1102","X14-1205-147-16-1",57.9729290916014,0.758469667459942,"Estimable","test_weight"
"1103","X14-1206-52-2-1",56.1162360258854,0.758603367819043,"Estimable","test_weight"
"1104","X14-1209-140-12-1",57.0831581324777,0.758105338565631,"Estimable","test_weight"
"1105","X14-1209-141-18-3",56.9447571678109,0.760673551885487,"Estimable","test_weight"
"1106","X14-1217-49-11-1",58.1706229764186,0.758205188020274,"Estimable","test_weight"
"1107","X14-1305-15-7-3",57.6467285727609,0.778104588058336,"Estimable","test_weight"
"1108","X15-1004-24-1-1-7",56.5515279302903,0.779826565000275,"Estimable","test_weight"
"1109","X15-1004-24-4-5-1",56.0461820742373,0.746835780091822,"Estimable","test_weight"
"1110","X15-1004-24-6-3-7",55.9591614767039,0.746298867115556,"Estimable","test_weight"
"1111","X15-1071-40-17-5-8",55.3236636863871,0.747440132072294,"Estimable","test_weight"
"1112","X15-1073-34-20-5-7",56.7213349820944,0.77660429545726,"Estimable","test_weight"
"1113","X15-1073-35-7-1-1",56.713733385885,0.775540177263745,"Estimable","test_weight"
"1114","X15-1073-36-20-3-4",56.9224746120033,0.777261738999749,"Estimable","test_weight"
"1115","X15-1073-37-1-1-1",56.7002615593006,0.777542427331493,"Estimable","test_weight"
"1116","X15-1079-130-7-5",56.121549632361,0.758456630137304,"Estimable","test_weight"
"1117","X15-1085-56-15-3-10",56.847036233721,0.777887488237244,"Estimable","test_weight"
"1118","X15-1085-56-15-3-11",57.2154735068837,0.776438697504258,"Estimable","test_weight"
"1119","X15-1085-56-15-3-2",56.8473022853331,0.746462587511373,"Estimable","test_weight"
"1120","X15-1085-56-15-3-8",57.9996506350275,0.779383318324502,"Estimable","test_weight"
"1121","X15-1085-57-3-5-13",55.9604125891721,0.776018609556005,"Estimable","test_weight"
"1122","X15-1085-57-9-3-6",57.819522919422,0.747031732588235,"Estimable","test_weight"
"1123","X15-1091-49-2-3",56.4430262159402,0.758582009465778,"Estimable","test_weight"
"1124","X15-1091-98-18-3",56.3540022851766,0.758028492729172,"Estimable","test_weight"
"1125","X15-1118-27-1-3",56.8088280337398,0.758751413786543,"Estimable","test_weight"
"1126","X15-1141-51-12-5-11",52.4005531359382,0.747677239572127,"Estimable","test_weight"
"1127","X15-1141-5-20-1-4",56.8210282706048,0.783186952877216,"Estimable","test_weight"
"1128","X15-1141-53-1-5-10",56.655724729836,0.777607358482995,"Estimable","test_weight"
"1129","X15-1141-53-2-5-2",55.0609310770809,0.74205867270829,"Estimable","test_weight"
"1130","X15-1143-59-3-1-4",56.5186793299008,0.74759363331254,"Estimable","test_weight"
"1131","X16-1002-4-11-1-7",54.0090956542371,0.746837857069693,"Estimable","test_weight"
"1132","X16-1002-4-3-3-1",56.3252565179641,0.742630951375712,"Estimable","test_weight"
"1133","X16-1007-30-19-5-1",57.2092185778569,0.778763293493231,"Estimable","test_weight"
"1134","X16-1008-42-10-3-1",57.1775571023296,0.777314593219462,"Estimable","test_weight"
"1135","X16-1016-35-3-1-1",58.0293805877434,0.777913428543982,"Estimable","test_weight"
"1136","X16-1016-36-11-3-1",58.0389538003531,0.776175238247911,"Estimable","test_weight"
"1137","X16-1021-131-19-1-1",57.5089477627686,0.784478726218427,"Estimable","test_weight"
"1138","X16-1021-131-2-5-8",56.4405633816303,0.746804026554197,"Estimable","test_weight"
"1139","X16-1021-13-13-3-5",55.5805169121363,0.746908820619642,"Estimable","test_weight"
"1140","X16-1021-13-17-5-10",57.7301583662093,0.777842931343179,"Estimable","test_weight"
"1141","X16-1021-84-20-3-1",55.9800719322083,0.747186605409459,"Estimable","test_weight"
"1142","X16-1021-84-8-5-1",56.9543006969221,0.780024644237668,"Estimable","test_weight"
"1143","X16-1022-82-2-3-1",55.3760499581988,0.747008308308211,"Estimable","test_weight"
"1144","X16-1023-25-11-1-1",58.3764748885892,0.777680117689485,"Estimable","test_weight"
"1145","X16-1023-26-15-1-6",57.1113803417543,0.778051873313674,"Estimable","test_weight"
"1146","X16-1023-26-16-1-10",58.1745743824179,0.781639023976067,"Estimable","test_weight"
"1147","X16-1023-26-16-1-4",57.7989097813329,0.780627118170104,"Estimable","test_weight"
"1148","X16-1023-26-19-1-8",57.7866387757304,0.742115760747911,"Estimable","test_weight"
"1149","X16-1023-86-4-5-1",58.0738788358048,0.779241014193494,"Estimable","test_weight"
"1150","X16-1026-45-1-5-10",58.4089518158148,0.779912675570012,"Estimable","test_weight"
"1151","X16-1026-46-9-3-1",56.1136353896167,0.747656362161637,"Estimable","test_weight"
"1152","X16-1030-123-17-1-1",57.0123384783402,0.77579383029711,"Estimable","test_weight"
"1153","X16-1042-128-13-5-1",56.8916395527997,0.781955731259258,"Estimable","test_weight"
"1154","X16-1047-72-18-5-1",58.2530129376599,0.778301252208376,"Estimable","test_weight"
"1155","X16-1067-132-1-1-1",57.0217899175691,0.778557452054765,"Estimable","test_weight"
"1156","X16-1067-134-8-5-1",57.2648215930467,0.778721660930633,"Estimable","test_weight"
"1157","X16-1068-33-3-5-4",55.5823582528145,0.778922775408128,"Estimable","test_weight"
"1158","X16-1077-48-9-3-1",58.6229942568978,0.781141906074243,"Estimable","test_weight"
"1159","X16-1079-65-13-5-1",56.9944602007085,0.738648639092978,"Estimable","test_weight"
"1160","X16-1079-73-15-3-2",56.5335203203593,0.778859522527326,"Estimable","test_weight"
"1161","X16-1081-22-11-3-13",57.8243148389973,0.783039485757924,"Estimable","test_weight"
"1162","X16-1082-62-2-5-11",54.8824637898614,0.747031726000494,"Estimable","test_weight"
"1163","X16-1086-117-2-5-3",57.4426426878876,0.747001683488897,"Estimable","test_weight"
"1164","X16-1088-99-14-1-4",54.8290807314158,0.741747354372104,"Estimable","test_weight"
"1165","X16-1092-7-6-5-1",57.1758279343819,0.777015232340133,"Estimable","test_weight"
"1166","X16-3013-1-12-5",57.0684219209343,0.758470817578849,"Estimable","test_weight"
"1167","X17-1006-62-14-5-5",54.620717916276,0.763708843999158,"Estimable","test_weight"
"1168","X17-1039-68-7-1-1",56.4112698733129,0.762501187032103,"Estimable","test_weight"
"1169","X17-1039-68-7-1-12",56.2012119402698,0.760641610718995,"Estimable","test_weight"
"1170","X17-1039-68-7-1-9",57.0024568059733,0.761172406682202,"Estimable","test_weight"
"1171","X17-1078-4-16-1-7",56.5202090200232,0.763580054978305,"Estimable","test_weight"
"1172","X17-1078-4-20-1-1",56.3032943494691,0.762152600743432,"Estimable","test_weight"
"1173","X17-1078-4-20-1-11",56.4715865665639,0.762104456665467,"Estimable","test_weight"
"1174","X17-1078-4-20-1-4",56.091810338255,0.762034504134132,"Estimable","test_weight"
"1175","X17-1078-4-20-1-7",55.9964686805206,0.762378957998623,"Estimable","test_weight"
"1176","X17-1079-87-14-5-4",55.3456973172488,0.76311624549254,"Estimable","test_weight"
"1177","X17-1079-87-8-3-3",53.1748768562497,0.762580328836468,"Estimable","test_weight"
"1178","X17-1085-16-15-3-3",55.6311039071231,0.761010532226043,"Estimable","test_weight"
"1179","X17-1085-16-17-3-3",56.0999472851283,0.761339269794634,"Estimable","test_weight"
"1180","X17-1085-16-17-3-4",55.0210271453575,0.760980320515742,"Estimable","test_weight"
"1181","X17-1085-17-11-1-3",56.0078907046525,0.765216799522838,"Estimable","test_weight"
"1182","X17-1096-113-1-1-11",56.3191138951778,0.761900608997304,"Estimable","test_weight"
"1183","X17-1096-113-1-1-2",55.7033964184229,0.762527928980996,"Estimable","test_weight"
"1184","X17-1096-113-1-1-6",56.3373319306776,0.761299990443453,"Estimable","test_weight"
"1185","X17-1276-30-16-5-4",55.8434578141653,0.762602907786922,"Estimable","test_weight"
"1186","X17-1279-58-8-5-7",56.9978910614889,0.761324613396621,"Estimable","test_weight"
"1187","X17-1403-20-1-3-3",56.3591172774569,0.764483128251993,"Estimable","test_weight"
"1188","X17-1413-42-2-5-1",56.1372908708689,0.762359347595423,"Estimable","test_weight"
"1189","X17-1413-42-2-5-2",55.4654000189026,0.761678033219045,"Estimable","test_weight"
"1190","X17-1413-42-2-5-4",55.6180631768636,0.76035832089038,"Estimable","test_weight"
"1191","X17-1413-42-2-5-6",55.0671123121747,0.763199778089712,"Estimable","test_weight"
"1192","X17-1414-103-1-1-7",56.0732293198224,0.76209885594747,"Estimable","test_weight"
"1193","X17-1469-116-7-1-10",55.2838878511641,0.763215658410932,"Estimable","test_weight"
"1194","X17-1584-7-17-5-8",57.4440640145468,0.763355048433019,"Estimable","test_weight"
"1195","X17-1584-7-6-1-10",57.0365953538632,0.762169571836364,"Estimable","test_weight"
"1196","X17-1584-7-6-1-4",56.968610621415,0.763652498162707,"Estimable","test_weight"
"1197","X17-1584-7-6-1-8",57.0605076649265,0.761427733792452,"Estimable","test_weight"
"1198","X17-1601-103-11-5-1",57.4587253690242,0.763399408518098,"Estimable","test_weight"
"1199","X17-1601-103-6-3-4",54.9898019918871,0.762367606741943,"Estimable","test_weight"
"1200","X17-1633-99-8-1-3",55.0753984499936,0.761597545886288,"Estimable","test_weight"
"1201","X17-1640-114-17-5-4",56.9687565023461,0.760453135764504,"Estimable","test_weight"
"1202","X17-1640-114-17-5-7",56.6269066856278,0.760752068950659,"Estimable","test_weight"
"1203","X17-1673-29-10-1-1",55.6549756189223,0.762338381374789,"Estimable","test_weight"
"1204","X17-1673-29-10-1-10",55.584391754383,0.76282636799016,"Estimable","test_weight"
"1205","X17-1673-29-3-5-1",55.4602448827864,0.760988491915222,"Estimable","test_weight"
"1206","X17-1673-29-3-5-6",55.5467983194276,0.762526152862069,"Estimable","test_weight"
"1207","20PU-0001",128.13206663416,3.74668546409913,"Estimable","heading_time"
"1208","21PU-0015",130.069412506014,3.75512874672329,"Estimable","heading_time"
"1209","21PU-0026",129.443729093024,3.74839230640394,"Estimable","heading_time"
"1210","21PU-0031",128.744630692046,3.75461034828087,"Estimable","heading_time"
"1211","21PU-0033",130.20635208973,3.74297651389794,"Estimable","heading_time"
"1212","21PU-0042",128.735096722062,3.74784731995861,"Estimable","heading_time"
"1213","21PU-0046",129.78183552772,3.747067694621,"Estimable","heading_time"
"1214","21PU-0051",128.759531014824,3.75125744066953,"Estimable","heading_time"
"1215","21PU-0058",129.574037323365,3.74788804497486,"Estimable","heading_time"
"1216","21PU-0071",130.207547932006,3.74670321989154,"Estimable","heading_time"
"1217","21PU-0072",128.97300934258,3.74808817352183,"Estimable","heading_time"
"1218","21PU-0073",129.060518747696,3.74660707175309,"Estimable","heading_time"
"1219","21PU-0104",127.95957782271,3.75086796123773,"Estimable","heading_time"
"1220","21PU-0154",129.382278332084,3.74270816262356,"Estimable","heading_time"
"1221","21PU-0157",127.44195831939,3.7453703227735,"Estimable","heading_time"
"1222","21PU-0163",130.730918785735,3.74164632764991,"Estimable","heading_time"
"1223","21PU-0165",128.315634497454,3.74230163006255,"Estimable","heading_time"
"1224","21PU-0176",129.110964032556,3.75095780868513,"Estimable","heading_time"
